Data,Hora,Pressao Atmosferica,Temperatura,Altitude Primeira fórmula(S/T),Altitude Segunda fórmula(C/T)
2024/05/07, 16:53,955.5242,29.0486,492.08,516.08
2024/05/07, 16:53,955.5251,29.0481,492.07,516.07
2024/05/07, 16:53,955.5343,29.0472,491.99,515.98
2024/05/07, 16:53,955.537,29.0453,491.96,515.95
2024/05/07, 16:53,955.5399,29.0426,491.94,515.92
2024/05/07, 16:53,955.5496,29.0421,491.85,515.83
2024/05/07, 16:53,955.5504,29.042,491.85,515.82
2024/05/07, 16:53,955.5452,29.0408,491.89,515.87
2024/05/07, 16:53,955.5599,29.0379,491.76,515.73
2024/05/07, 16:53,955.5363,29.0366,491.97,515.94
2024/05/07, 16:53,955.5447,29.0349,491.9,515.86
2024/05/07, 16:53,955.5506,29.0338,491.85,515.81
2024/05/07, 16:54,955.5559,29.0328,491.8,515.76
2024/05/07, 16:54,955.5433,29.0317,491.91,515.87
2024/05/07, 16:54,955.5383,29.0296,491.95,515.91
2024/05/07, 16:54,955.5552,29.0302,491.81,515.76
2024/05/07, 16:54,955.5601,29.029,491.76,515.71
2024/05/07, 16:54,955.5591,29.0278,491.77,515.72
2024/05/07, 16:54,955.5508,29.0247,491.84,515.79
2024/05/07, 16:54,955.5609,29.0233,491.76,515.7
2024/05/07, 16:54,955.5618,29.022,491.75,515.69
2024/05/07, 16:54,955.564,29.022,491.73,515.67
2024/05/07, 16:54,955.5708,29.0205,491.67,515.6
2024/05/07, 16:55,955.5658,29.018,491.71,515.64
2024/05/07, 16:55,955.5566,29.017,491.79,515.72
2024/05/07, 16:55,955.5474,29.0161,491.87,515.81
2024/05/07, 16:55,955.5486,29.013,491.86,515.79
2024/05/07, 16:55,955.5474,29.0126,491.87,515.8
2024/05/07, 16:55,955.5404,29.0109,491.93,515.86
2024/05/07, 16:55,955.5381,29.0117,491.95,515.89
2024/05/07, 16:55,955.5525,29.0091,491.83,515.75
2024/05/07, 16:55,955.5483,29.0055,491.87,515.78
2024/05/07, 16:55,955.5396,29.0044,491.94,515.86
2024/05/07, 16:55,955.5364,29.0036,491.97,515.89
2024/05/07, 16:55,955.5192,29.0031,492.12,516.04
2024/05/07, 16:56,955.5309,29.0025,492.02,515.94
2024/05/07, 16:56,955.5352,29.0007,491.98,515.89
2024/05/07, 16:56,955.5253,28.9989,492.07,515.98
2024/05/07, 16:56,955.5251,28.9989,492.07,515.98
2024/05/07, 16:56,955.5189,28.9982,492.12,516.04
2024/05/07, 16:56,955.5151,28.9972,492.16,516.07
2024/05/07, 16:56,955.5236,28.9949,492.08,515.99
2024/05/07, 16:56,955.5227,28.9924,492.09,515.99
2024/05/07, 16:56,955.5215,28.9913,492.1,516.0
2024/05/07, 16:56,955.5232,28.9903,492.08,515.99
2024/05/07, 16:56,955.522,28.9891,492.09,515.99
2024/05/07, 16:56,955.5154,28.9879,492.15,516.05
2024/05/07, 16:57,955.5174,28.9868,492.14,516.03
2024/05/07, 16:57,955.5344,28.9842,491.99,515.87
2024/05/07, 16:57,955.5466,28.983,491.88,515.76
2024/05/07, 16:57,955.5253,28.9823,492.07,515.95
2024/05/07, 16:57,955.5221,28.981,492.09,515.98
2024/05/07, 16:57,955.5359,28.9809,491.97,515.85
2024/05/07, 16:57,955.5242,28.9788,492.08,515.96
2024/05/07, 16:57,955.532,28.9777,492.01,515.88
2024/05/07, 16:57,955.5214,28.9749,492.1,515.98
2024/05/07, 16:57,955.5312,28.9736,492.01,515.88
2024/05/07, 16:57,955.5349,28.9734,491.98,515.85
2024/05/07, 16:57,955.5279,28.9714,492.04,515.91
2024/05/07, 16:58,955.5296,28.9707,492.03,515.89
2024/05/07, 16:58,955.5345,28.9694,491.99,515.85
2024/05/07, 16:58,955.5251,28.9677,492.07,515.93
2024/05/07, 16:58,955.5421,28.9671,491.92,515.77
2024/05/07, 16:58,955.5388,28.9663,491.95,515.8
2024/05/07, 16:58,955.5327,28.9649,492.0,515.85
2024/05/07, 16:58,955.5334,28.9648,492.0,515.85
2024/05/07, 16:58,955.5326,28.9603,492.0,515.85
2024/05/07, 16:58,955.534,28.9599,491.99,515.83
2024/05/07, 16:58,955.536,28.958,491.97,515.81
2024/05/07, 16:58,955.5372,28.9576,491.96,515.8
2024/05/07, 16:58,955.5269,28.9568,492.05,515.89
2024/05/07, 16:59,955.5371,28.9561,491.96,515.8
2024/05/07, 16:59,955.5333,28.9566,492.0,515.84
2024/05/07, 16:59,955.5408,28.9557,491.93,515.76
2024/05/07, 16:59,955.5394,28.9533,491.94,515.77
2024/05/07, 16:59,955.5328,28.9527,492.0,515.83
2024/05/07, 16:59,955.5286,28.952,492.04,515.87
2024/05/07, 16:59,955.5374,28.9506,491.96,515.79
2024/05/07, 16:59,955.5388,28.95,491.95,515.77
2024/05/07, 16:59,955.5403,28.9495,491.94,515.76
2024/05/07, 16:59,955.5392,28.9499,491.94,515.77
2024/05/07, 16:59,955.5443,28.9484,491.9,515.72
2024/05/07, 16:59,955.5493,28.9484,491.86,515.67
2024/05/07, 17:00,955.5499,28.9484,491.85,515.67
2024/05/07, 17:00,955.5388,28.947,491.95,515.77
2024/05/07, 17:00,955.5342,28.9454,491.99,515.81
2024/05/07, 17:00,955.5301,28.9435,492.02,515.84
2024/05/07, 17:00,955.536,28.9428,491.97,515.79
2024/05/07, 17:00,955.5266,28.9416,492.05,515.87
2024/05/07, 17:00,955.5317,28.9412,492.01,515.82
2024/05/07, 17:00,955.5453,28.9401,491.89,515.7
2024/05/07, 17:00,955.5451,28.9392,491.89,515.7
2024/05/07, 17:00,955.5427,28.9376,491.91,515.72
2024/05/07, 17:00,955.5486,28.9366,491.86,515.66
2024/05/07, 17:00,955.5451,28.9364,491.89,515.69
2024/05/07, 17:01,955.551,28.9349,491.84,515.64
2024/05/07, 17:01,955.5497,28.9346,491.85,515.65
2024/05/07, 17:01,955.552,28.9321,491.83,515.62
2024/05/07, 17:01,955.5392,28.9309,491.94,515.74
2024/05/07, 17:01,955.541,28.9313,491.93,515.72
2024/05/07, 17:01,955.5436,28.9306,491.91,515.7
2024/05/07, 17:01,955.5422,28.9296,491.92,515.71
2024/05/07, 17:01,955.5295,28.9279,492.03,515.82
2024/05/07, 17:01,955.5273,28.926,492.05,515.84
2024/05/07, 17:01,955.5303,28.9244,492.02,515.81
2024/05/07, 17:01,955.5253,28.9237,492.07,515.85
2024/05/07, 17:01,955.532,28.9235,492.01,515.79
2024/05/07, 17:02,955.5394,28.9227,491.94,515.72
2024/05/07, 17:02,955.5276,28.9197,492.05,515.82
2024/05/07, 17:02,955.5389,28.9191,491.95,515.72
2024/05/07, 17:02,955.5401,28.9171,491.94,515.71
2024/05/07, 17:02,955.539,28.9161,491.95,515.71
2024/05/07, 17:02,955.5494,28.9154,491.86,515.62
2024/05/07, 17:02,955.5386,28.9128,491.95,515.71
2024/05/07, 17:02,955.5356,28.9104,491.98,515.74
2024/05/07, 17:02,955.5353,28.9102,491.98,515.74
2024/05/07, 17:02,955.5324,28.9071,492.0,515.76
2024/05/07, 17:02,955.5311,28.9048,492.02,515.77
2024/05/07, 17:02,955.5259,28.9067,492.06,515.82
2024/05/07, 17:03,955.5305,28.9056,492.02,515.77
2024/05/07, 17:03,955.5341,28.9045,491.99,515.74
2024/05/07, 17:03,955.5385,28.9022,491.95,515.69
2024/05/07, 17:03,955.5413,28.8973,491.93,515.66
2024/05/07, 17:03,955.5283,28.8954,492.04,515.78
2024/05/07, 17:03,955.5276,28.8944,492.05,515.78
2024/05/07, 17:03,955.5337,28.8921,491.99,515.72
2024/05/07, 17:03,955.5449,28.8918,491.9,515.62
2024/05/07, 17:03,955.536,28.8901,491.97,515.7
2024/05/07, 17:03,955.5307,28.8888,492.02,515.74
2024/05/07, 17:03,955.5306,28.8875,492.02,515.74
2024/05/07, 17:03,955.5343,28.8864,491.99,515.71
2024/05/07, 17:04,955.534,28.8832,491.99,515.7
2024/05/07, 17:04,955.5295,28.8825,492.03,515.74
2024/05/07, 17:04,955.5337,28.8805,491.99,515.7
2024/05/07, 17:04,955.5361,28.8794,491.97,515.68
2024/05/07, 17:04,955.5441,28.8776,491.9,515.6
2024/05/07, 17:04,955.5403,28.875,491.94,515.63
2024/05/07, 17:04,955.5341,28.8727,491.99,515.68
2024/05/07, 17:04,955.5298,28.8716,492.03,515.72
2024/05/07, 17:04,955.5298,28.8707,492.03,515.72
2024/05/07, 17:04,955.5248,28.8673,492.07,515.76
2024/05/07, 17:04,955.5192,28.8661,492.12,515.81
2024/05/07, 17:04,955.5259,28.8652,492.06,515.75
2024/05/07, 17:05,955.5335,28.8655,491.99,515.68
2024/05/07, 17:05,955.5355,28.863,491.98,515.66
2024/05/07, 17:05,955.5226,28.8613,492.09,515.77
2024/05/07, 17:05,955.5161,28.8608,492.15,515.83
2024/05/07, 17:05,955.5211,28.8595,492.1,515.78
2024/05/07, 17:05,955.5277,28.8579,492.05,515.72
2024/05/07, 17:05,955.5207,28.8573,492.11,515.78
2024/05/07, 17:05,955.5263,28.8558,492.06,515.73
2024/05/07, 17:05,955.526,28.8533,492.06,515.73
2024/05/07, 17:05,955.5415,28.8526,491.92,515.58
2024/05/07, 17:05,955.5426,28.8519,491.92,515.57
2024/05/07, 17:05,955.5452,28.8497,491.89,515.54
2024/05/07, 17:06,955.5405,28.8479,491.93,515.58
2024/05/07, 17:06,955.5385,28.847,491.95,515.6
2024/05/07, 17:06,955.5291,28.8454,492.03,515.68
2024/05/07, 17:06,955.5201,28.8445,492.11,515.76
2024/05/07, 17:06,955.5195,28.8432,492.12,515.77
2024/05/07, 17:06,955.5398,28.8411,491.94,515.58
2024/05/07, 17:06,955.5466,28.8387,491.88,515.51
2024/05/07, 17:06,955.5546,28.8374,491.81,515.44
2024/05/07, 17:06,955.5622,28.8371,491.74,515.37
2024/05/07, 17:06,955.5728,28.8349,491.65,515.27
2024/05/07, 17:06,955.5637,28.8328,491.73,515.35
2024/05/07, 17:07,955.5654,28.8325,491.72,515.33
2024/05/07, 17:07,955.5696,28.832,491.68,515.29
2024/05/07, 17:07,955.5651,28.8309,491.72,515.33
2024/05/07, 17:07,955.5609,28.8291,491.76,515.36
2024/05/07, 17:07,955.5761,28.8282,491.62,515.22
2024/05/07, 17:07,955.5803,28.8264,491.59,515.18
2024/05/07, 17:07,955.5758,28.8264,491.63,515.22
2024/05/07, 17:07,955.5711,28.8243,491.67,515.26
2024/05/07, 17:07,955.5789,28.8226,491.6,515.19
2024/05/07, 17:07,955.5759,28.8215,491.62,515.21
2024/05/07, 17:07,955.5704,28.8217,491.67,515.27
2024/05/07, 17:07,955.577,28.8191,491.61,515.2
2024/05/07, 17:08,955.5813,28.8175,491.58,515.16
2024/05/07, 17:08,955.5859,28.8162,491.54,515.11
2024/05/07, 17:08,955.5868,28.8153,491.53,515.1
2024/05/07, 17:08,955.5898,28.8141,491.5,515.07
2024/05/07, 17:08,955.5844,28.8119,491.55,515.12
2024/05/07, 17:08,955.5864,28.811,491.53,515.1
2024/05/07, 17:08,955.5875,28.8095,491.52,515.09
2024/05/07, 17:08,955.5989,28.8075,491.42,514.98
2024/05/07, 17:08,955.5911,28.8066,491.49,515.05
2024/05/07, 17:08,955.5828,28.8049,491.56,515.12
2024/05/07, 17:08,955.5787,28.8045,491.6,515.16
2024/05/07, 17:08,955.5828,28.8043,491.56,515.12
2024/05/07, 17:09,955.5863,28.8018,491.53,515.09
2024/05/07, 17:09,955.5992,28.7994,491.42,514.96
2024/05/07, 17:09,955.6035,28.798,491.38,514.92
2024/05/07, 17:09,955.6146,28.798,491.29,514.82
2024/05/07, 17:09,955.6158,28.7974,491.28,514.81
2024/05/07, 17:09,955.6157,28.7953,491.28,514.81
2024/05/07, 17:09,955.6133,28.7943,491.3,514.83
2024/05/07, 17:09,955.609,28.7935,491.34,514.86
2024/05/07, 17:09,955.6158,28.7939,491.28,514.8
2024/05/07, 17:09,955.6091,28.7921,491.33,514.86
2024/05/07, 17:09,955.6139,28.7914,491.29,514.82
2024/05/07, 17:09,955.6094,28.7915,491.33,514.86
2024/05/07, 17:10,955.6168,28.7906,491.27,514.79
2024/05/07, 17:10,955.6066,28.7886,491.36,514.88
2024/05/07, 17:10,955.6127,28.7874,491.3,514.82
2024/05/07, 17:10,955.6092,28.7862,491.33,514.85
2024/05/07, 17:10,955.6102,28.785,491.32,514.84
2024/05/07, 17:10,955.6071,28.7839,491.35,514.87
2024/05/07, 17:10,955.6075,28.7836,491.35,514.86
2024/05/07, 17:10,955.6149,28.7823,491.28,514.79
2024/05/07, 17:10,955.5987,28.7789,491.43,514.93
2024/05/07, 17:10,955.6019,28.7789,491.4,514.9
2024/05/07, 17:10,955.6031,28.7765,491.39,514.89
2024/05/07, 17:10,955.6002,28.7758,491.41,514.91
2024/05/07, 17:11,955.613,28.7748,491.3,514.8
2024/05/07, 17:11,955.6037,28.7736,491.38,514.88
2024/05/07, 17:11,955.5994,28.7721,491.42,514.92
2024/05/07, 17:11,955.6113,28.7725,491.32,514.81
2024/05/07, 17:11,955.6153,28.7711,491.28,514.77
2024/05/07, 17:11,955.6172,28.7707,491.26,514.75
2024/05/07, 17:11,955.613,28.7681,491.3,514.78
2024/05/07, 17:11,955.6086,28.7655,491.34,514.82
2024/05/07, 17:11,955.6222,28.7643,491.22,514.69
2024/05/07, 17:11,955.6196,28.763,491.24,514.72
2024/05/07, 17:11,955.6191,28.7625,491.25,514.72
2024/05/07, 17:11,955.6172,28.7615,491.26,514.73
2024/05/07, 17:12,955.6146,28.7603,491.29,514.76
2024/05/07, 17:12,955.6212,28.7591,491.23,514.69
2024/05/07, 17:12,955.6071,28.7583,491.35,514.82
2024/05/07, 17:12,955.6192,28.7557,491.25,514.71
2024/05/07, 17:12,955.6152,28.7537,491.28,514.74
2024/05/07, 17:12,955.6103,28.7535,491.32,514.78
2024/05/07, 17:12,955.615,28.7521,491.28,514.74
2024/05/07, 17:12,955.6154,28.7515,491.28,514.73
2024/05/07, 17:12,955.6287,28.7504,491.16,514.61
2024/05/07, 17:12,955.6175,28.7495,491.26,514.71
2024/05/07, 17:12,955.6181,28.7474,491.26,514.7
2024/05/07, 17:12,955.6168,28.7455,491.27,514.71
2024/05/07, 17:13,955.613,28.7457,491.3,514.75
2024/05/07, 17:13,955.6129,28.745,491.3,514.75
2024/05/07, 17:13,955.6135,28.7444,491.3,514.74
2024/05/07, 17:13,955.6223,28.7429,491.22,514.66
2024/05/07, 17:13,955.6135,28.7415,491.3,514.73
2024/05/07, 17:13,955.6063,28.7395,491.36,514.8
2024/05/07, 17:13,955.6085,28.7393,491.34,514.78
2024/05/07, 17:13,955.5988,28.7382,491.42,514.86
2024/05/07, 17:13,955.5948,28.7353,491.46,514.89
2024/05/07, 17:13,955.6055,28.7354,491.37,514.8
2024/05/07, 17:13,955.6187,28.7347,491.25,514.68
2024/05/07, 17:13,955.6024,28.7323,491.39,514.82
2024/05/07, 17:14,955.603,28.73,491.39,514.81
2024/05/07, 17:14,955.6191,28.7306,491.25,514.66
2024/05/07, 17:14,955.6168,28.729,491.27,514.68
2024/05/07, 17:14,955.6231,28.7295,491.21,514.63
2024/05/07, 17:14,955.6205,28.7271,491.24,514.65
2024/05/07, 17:14,955.6256,28.7252,491.19,514.6
2024/05/07, 17:14,955.6195,28.7237,491.24,514.65
2024/05/07, 17:14,955.6154,28.7218,491.28,514.68
2024/05/07, 17:14,955.6083,28.719,491.34,514.74
2024/05/07, 17:14,955.604,28.7194,491.38,514.78
2024/05/07, 17:14,955.6088,28.7174,491.34,514.74
2024/05/07, 17:14,955.6151,28.7155,491.28,514.68
2024/05/07, 17:15,955.6197,28.713,491.24,514.63
2024/05/07, 17:15,955.61,28.7084,491.33,514.71
2024/05/07, 17:15,955.6093,28.7066,491.33,514.71
2024/05/07, 17:15,955.6042,28.7055,491.38,514.76
2024/05/07, 17:15,955.5928,28.7051,491.48,514.86
2024/05/07, 17:15,955.5984,28.7052,491.43,514.81
2024/05/07, 17:15,955.6042,28.7027,491.38,514.75
2024/05/07, 17:15,955.6029,28.7013,491.39,514.76
2024/05/07, 17:15,955.6174,28.7018,491.26,514.63
2024/05/07, 17:15,955.627,28.6987,491.18,514.54
2024/05/07, 17:15,955.6136,28.6969,491.3,514.66
2024/05/07, 17:15,955.6135,28.6968,491.3,514.66
2024/05/07, 17:16,955.6108,28.6936,491.32,514.68
2024/05/07, 17:16,955.6133,28.6924,491.3,514.65
2024/05/07, 17:16,955.6091,28.6932,491.33,514.69
2024/05/07, 17:16,955.6257,28.6913,491.19,514.54
2024/05/07, 17:16,955.614,28.6905,491.29,514.64
2024/05/07, 17:16,955.6295,28.692,491.16,514.5
2024/05/07, 17:16,955.6278,28.6896,491.17,514.52
2024/05/07, 17:16,955.6188,28.6872,491.25,514.59
2024/05/07, 17:16,955.6287,28.6866,491.16,514.5
2024/05/07, 17:16,955.6194,28.6873,491.24,514.59
2024/05/07, 17:16,955.6133,28.6841,491.3,514.64
2024/05/07, 17:16,955.617,28.6836,491.27,514.6
2024/05/07, 17:17,955.6234,28.6825,491.21,514.54
2024/05/07, 17:17,955.6092,28.6832,491.33,514.67
2024/05/07, 17:17,955.6114,28.6819,491.31,514.65
2024/05/07, 17:17,955.6199,28.6822,491.24,514.57
2024/05/07, 17:17,955.6398,28.6829,491.07,514.39
2024/05/07, 17:17,955.6445,28.6823,491.03,514.35
2024/05/07, 17:17,955.6312,28.679,491.14,514.47
2024/05/07, 17:17,955.6205,28.6756,491.24,514.56
2024/05/07, 17:17,955.6261,28.6746,491.19,514.51
2024/05/07, 17:17,955.6446,28.6737,491.02,514.33
2024/05/07, 17:17,955.647,28.6731,491.0,514.31
2024/05/07, 17:17,955.6401,28.6726,491.06,514.37
2024/05/07, 17:18,955.6389,28.6707,491.07,514.38
2024/05/07, 17:18,955.6512,28.67,490.97,514.27
2024/05/07, 17:18,955.6683,28.6694,490.82,514.11
2024/05/07, 17:18,955.6708,28.6686,490.8,514.09
2024/05/07, 17:18,955.668,28.6681,490.82,514.11
2024/05/07, 17:18,955.6603,28.665,490.89,514.18
2024/05/07, 17:18,955.6477,28.6637,491.0,514.29
2024/05/07, 17:18,955.6376,28.6637,491.09,514.38
2024/05/07, 17:18,955.6188,28.6623,491.25,514.55
2024/05/07, 17:18,955.6345,28.6621,491.11,514.41
2024/05/07, 17:18,955.6174,28.6591,491.26,514.56
2024/05/07, 17:18,955.6287,28.6578,491.16,514.45
2024/05/07, 17:19,955.6163,28.6577,491.27,514.57
2024/05/07, 17:19,955.6393,28.6567,491.07,514.35
2024/05/07, 17:19,955.6404,28.6563,491.06,514.34
2024/05/07, 17:19,955.636,28.6552,491.1,514.38
2024/05/07, 17:19,955.6375,28.653,491.09,514.36
2024/05/07, 17:19,955.6286,28.6527,491.16,514.44
2024/05/07, 17:19,955.6208,28.6532,491.23,514.52
2024/05/07, 17:19,955.6158,28.652,491.28,514.56
2024/05/07, 17:19,955.6364,28.6515,491.1,514.37
2024/05/07, 17:19,955.6365,28.6505,491.1,514.37
2024/05/07, 17:19,955.6464,28.6493,491.01,514.28
2024/05/07, 17:19,955.6599,28.6487,490.89,514.15
2024/05/07, 17:20,955.6498,28.649,490.98,514.24
2024/05/07, 17:20,955.6309,28.6476,491.14,514.42
2024/05/07, 17:20,955.6373,28.6464,491.09,514.35
2024/05/07, 17:20,955.6276,28.6471,491.17,514.44
2024/05/07, 17:20,955.6277,28.6475,491.17,514.44
2024/05/07, 17:20,955.644,28.6464,491.03,514.29
2024/05/07, 17:20,955.633,28.645,491.13,514.39
2024/05/07, 17:20,955.6281,28.6445,491.17,514.44
2024/05/07, 17:20,955.6174,28.6437,491.26,514.53
2024/05/07, 17:20,955.6381,28.6435,491.08,514.34
2024/05/07, 17:20,955.6464,28.6414,491.01,514.26
2024/05/07, 17:21,955.6467,28.6426,491.01,514.26
2024/05/07, 17:21,955.6406,28.6412,491.06,514.32
2024/05/07, 17:21,955.6351,28.639,491.11,514.36
2024/05/07, 17:21,955.6354,28.6386,491.1,514.36
2024/05/07, 17:21,955.6348,28.6388,491.11,514.36
2024/05/07, 17:21,955.6348,28.6384,491.11,514.36
2024/05/07, 17:21,955.6356,28.6361,491.1,514.35
2024/05/07, 17:21,955.6317,28.6364,491.14,514.39
2024/05/07, 17:21,955.6375,28.6372,491.09,514.34
2024/05/07, 17:21,955.634,28.6351,491.12,514.37
2024/05/07, 17:21,955.6454,28.6361,491.02,514.26
2024/05/07, 17:21,955.6476,28.6348,491.0,514.24
2024/05/07, 17:22,955.6392,28.6336,491.07,514.32
2024/05/07, 17:22,955.6446,28.6337,491.02,514.27
2024/05/07, 17:22,955.6431,28.6327,491.04,514.28
2024/05/07, 17:22,955.6351,28.6317,491.11,514.35
2024/05/07, 17:22,955.6417,28.6307,491.05,514.29
2024/05/07, 17:22,955.654,28.6309,490.94,514.18
2024/05/07, 17:22,955.6445,28.6293,491.03,514.26
2024/05/07, 17:22,955.6474,28.6283,491.0,514.23
2024/05/07, 17:22,955.6504,28.6274,490.97,514.2
2024/05/07, 17:22,955.6501,28.6277,490.98,514.21
2024/05/07, 17:22,955.6462,28.6286,491.01,514.24
2024/05/07, 17:22,955.6552,28.6287,490.93,514.16
2024/05/07, 17:23,955.636,28.6274,491.1,514.33
2024/05/07, 17:23,955.627,28.6256,491.18,514.41
2024/05/07, 17:23,955.6435,28.6237,491.03,514.26
2024/05/07, 17:23,955.6504,28.6238,490.97,514.2
2024/05/07, 17:23,955.6446,28.6236,491.02,514.25
2024/05/07, 17:23,955.6423,28.6234,491.04,514.27
2024/05/07, 17:23,955.6447,28.6225,491.02,514.25
2024/05/07, 17:23,955.637,28.6225,491.09,514.32
2024/05/07, 17:23,955.6373,28.6229,491.09,514.31
2024/05/07, 17:23,955.6456,28.6215,491.02,514.24
2024/05/07, 17:23,955.65,28.622,490.98,514.2
2024/05/07, 17:23,955.6473,28.6213,491.0,514.22
2024/05/07, 17:24,955.6576,28.621,490.91,514.13
2024/05/07, 17:24,955.6564,28.6193,490.92,514.13
2024/05/07, 17:24,955.6682,28.6185,490.82,514.02
2024/05/07, 17:24,955.6799,28.6187,490.72,513.92
2024/05/07, 17:24,955.6786,28.6188,490.73,513.93
2024/05/07, 17:24,955.6799,28.6156,490.72,513.91
2024/05/07, 17:24,955.677,28.6157,490.74,513.94
2024/05/07, 17:24,955.6749,28.615,490.76,513.96
2024/05/07, 17:24,955.6755,28.613,490.75,513.95
2024/05/07, 17:24,955.6671,28.6136,490.83,514.03
2024/05/07, 17:24,955.6578,28.6113,490.91,514.11
2024/05/07, 17:24,955.6575,28.6091,490.91,514.11
2024/05/07, 17:25,955.6623,28.6105,490.87,514.06
2024/05/07, 17:25,955.6668,28.6104,490.83,514.02
2024/05/07, 17:25,955.6686,28.6107,490.82,514.01
2024/05/07, 17:25,955.6653,28.6094,490.84,514.04
2024/05/07, 17:25,955.6701,28.6106,490.8,513.99
2024/05/07, 17:25,955.6744,28.6079,490.76,513.95
2024/05/07, 17:25,955.6744,28.6073,490.76,513.95
2024/05/07, 17:25,955.6827,28.6065,490.69,513.87
2024/05/07, 17:25,955.6731,28.6062,490.78,513.96
2024/05/07, 17:25,955.6741,28.6067,490.77,513.95
2024/05/07, 17:25,955.6827,28.6056,490.69,513.87
2024/05/07, 17:25,955.6788,28.6066,490.73,513.91
2024/05/07, 17:26,955.6807,28.6063,490.71,513.89
2024/05/07, 17:26,955.6833,28.6057,490.69,513.86
2024/05/07, 17:26,955.6769,28.6046,490.74,513.92
2024/05/07, 17:26,955.6895,28.6045,490.63,513.81
2024/05/07, 17:26,955.6918,28.6051,490.61,513.79
2024/05/07, 17:26,955.6978,28.6047,490.56,513.73
2024/05/07, 17:26,955.6923,28.6037,490.61,513.78
2024/05/07, 17:26,955.6965,28.6028,490.57,513.74
2024/05/07, 17:26,955.7111,28.6044,490.44,513.61
2024/05/07, 17:26,955.7098,28.6034,490.46,513.62
2024/05/07, 17:26,955.7051,28.6026,490.5,513.66
2024/05/07, 17:26,955.7053,28.601,490.49,513.66
2024/05/07, 17:27,955.701,28.5995,490.53,513.69
2024/05/07, 17:27,955.704,28.5986,490.51,513.66
2024/05/07, 17:27,955.7056,28.6004,490.49,513.65
2024/05/07, 17:27,955.7074,28.5989,490.48,513.63
2024/05/07, 17:27,955.7057,28.5975,490.49,513.65
2024/05/07, 17:27,955.7051,28.599,490.5,513.65
2024/05/07, 17:27,955.7058,28.5981,490.49,513.65
2024/05/07, 17:27,955.7121,28.5957,490.44,513.58
2024/05/07, 17:27,955.7166,28.595,490.4,513.54
2024/05/07, 17:27,955.7262,28.5948,490.31,513.45
2024/05/07, 17:27,955.7177,28.5933,490.39,513.53
2024/05/07, 17:27,955.7073,28.5923,490.48,513.62
2024/05/07, 17:28,955.7092,28.5933,490.46,513.61
2024/05/07, 17:28,955.7046,28.5924,490.5,513.65
2024/05/07, 17:28,955.7189,28.5922,490.38,513.52
2024/05/07, 17:28,955.7266,28.5924,490.31,513.45
2024/05/07, 17:28,955.7307,28.5934,490.27,513.41
2024/05/07, 17:28,955.731,28.5919,490.27,513.41
2024/05/07, 17:28,955.741,28.592,490.18,513.31
2024/05/07, 17:28,955.7377,28.5913,490.21,513.34
2024/05/07, 17:28,955.7266,28.5904,490.31,513.44
2024/05/07, 17:28,955.7324,28.5896,490.26,513.39
2024/05/07, 17:28,955.7236,28.5875,490.34,513.47
2024/05/07, 17:28,955.7145,28.5851,490.41,513.54
2024/05/07, 17:29,955.7211,28.5834,490.36,513.48
2024/05/07, 17:29,955.7104,28.5816,490.45,513.58
2024/05/07, 17:29,955.7198,28.582,490.37,513.49
2024/05/07, 17:29,955.7031,28.5797,490.51,513.64
2024/05/07, 17:29,955.7078,28.5778,490.47,513.59
2024/05/07, 17:29,955.7102,28.5793,490.45,513.57
2024/05/07, 17:29,955.7023,28.5792,490.52,513.65
2024/05/07, 17:29,955.6959,28.5765,490.58,513.7
2024/05/07, 17:29,955.701,28.5763,490.53,513.65
2024/05/07, 17:29,955.7039,28.5749,490.51,513.62
2024/05/07, 17:29,955.7092,28.5741,490.46,513.57
2024/05/07, 17:29,955.7189,28.5741,490.38,513.49
2024/05/07, 17:30,955.7161,28.5736,490.4,513.51
2024/05/07, 17:30,955.7166,28.5723,490.4,513.5
2024/05/07, 17:30,955.7136,28.5708,490.42,513.53
2024/05/07, 17:30,955.7078,28.5707,490.47,513.58
2024/05/07, 17:30,955.7065,28.5682,490.48,513.59
2024/05/07, 17:30,955.7065,28.5679,490.48,513.59
2024/05/07, 17:30,955.7166,28.5662,490.4,513.49
2024/05/07, 17:30,955.7174,28.5655,490.39,513.48
2024/05/07, 17:30,955.7151,28.5643,490.41,513.5
2024/05/07, 17:30,955.7165,28.5638,490.4,513.49
2024/05/07, 17:30,955.7145,28.5621,490.41,513.51
2024/05/07, 17:30,955.7188,28.5609,490.38,513.46
2024/05/07, 17:31,955.7241,28.5594,490.33,513.41
2024/05/07, 17:31,955.7188,28.5576,490.38,513.46
2024/05/07, 17:31,955.7177,28.5566,490.39,513.47
2024/05/07, 17:31,955.7269,28.5552,490.31,513.38
2024/05/07, 17:31,955.7292,28.5529,490.29,513.36
2024/05/07, 17:31,955.7352,28.5519,490.23,513.3
